,class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
2499,neg,57372,na,0,na,0,0,0,0,0,0,4930,955176,1791070,537662,1306,0,1660902,0,0,0,0,0,3302840,3072844,703466,190836,0,0,0,0,0,0,0,0,0,0,0,23620,1082048,1112026,1072450,0,5334,2512,5432,8744,879206,2376438,12478,0,0,0,1363682,540326,328388,217986,164942,177206,362980,134634,0,0,4006562,474,1720,2224,100,1660902,40100,524032,178024,176900,210320,247580,1310700,1310700,1310700,1310700,1310700,64220,57372.92,4006562,4006562,3995696,20368,557544,35542,373040,3290144,1209600,0,na,na,na,2958240.0,0.0,326607.36,na,na,0,0,948,439962,1624870,1121286,95114,6968,996,0,na,0,4006562,na,5056,446,123748,142566,320188,2556122,141086,932,0,0,na,na,na,na,na,na,na,na,na,2078,42,0,0,0,0,0,0,0,0,18410,42122,9878,0,0,109206,17358,5214280,627830,0,0,0,0,1093020,na,na,346626,488680,323718,155448,307188,353108,471424,385902,442144,15906,0,0
2500,neg,39892,na,454,436,0,0,0,0,0,0,594,563348,1818182,407346,32828,1216,1256084,0,0,0,0,0,2644394,2344694,464824,233290,0,0,0,0,342,150,0,0,0,0,0,8062,734142,1137112,944198,0,2084,550,1004,39140,1666634,1113450,652,0,0,0,821060,935788,253178,166370,125308,107536,158086,255532,656,0,3109930,22,22,1208,14,1256084,35850,279976,183826,198160,143180,na,na,na,na,na,na,117240,39892.32,3109930,3109930,3101502,17308,932,64978,683180,2823514,1209600,87436,0,58,0,2417538.24,0.0,403915.2,0,0,0,0,0,92300,1233654,1268140,217352,10128,1842,98,312,324,3109930,na,4176,550,122008,162102,144132,2029418,338498,22568,62,0,492,418,2432234,75222,0,220,0,58,2436906,2228,166,0,0,0,0,0,0,0,0,17884,28568,8124,0,0,116240,19078,14940,1942,2645470,886,0,0,1028290,1413.88,1328,428450,499028,360918,182596,663616,681598,5746,656,794,112,0,0
2501,neg,157654,na,234,230,0,0,0,0,0,0,253310,4341764,4352090,728330,22720,1512,4391398,0,0,0,3538,5738,9096638,8292450,1066014,623076,0,0,0,0,1650,156,0,0,0,0,0,316980,3954850,3180454,2247442,0,5932,2374,5436,232780,5815608,3635724,1872,0,0,0,2586630,3162422,963886,524098,366122,300962,453030,1328858,13718,0,10167848,12920,11208,10066,18,4391398,80258,602794,457800,114060,107420,115920,144840,105020,139280,128200,145880,47100,157653.32,10167848,10167848,10167984,62754,18214,37094,471880,9699726,1209600,263028,2,104,0,8990715.84,0.0,701710.08,0,0,0,0,16804,1392348,4234490,3306052,689008,52216,8180,628,52,66,10167848,na,12454,1604,28996,422532,837118,6786418,1575706,34834,64,0,308,488,3221778,2610096,0,137086,0,24,9047494,5530,232,0,0,0,0,0,0,0,0,45898,301920,32006,0,0,275840,29268,11662860,1168798,0,0,0,0,11970920,3403.76,4070,750194,1633824,1597702,782462,1494968,2030170,593904,322886,473750,19866,0,0
2502,neg,60104,na,124,86,0,0,0,0,0,0,46014,1111088,2291374,218518,9248,0,1731374,0,0,0,0,0,3360558,2962816,649350,315102,0,0,0,0,218,78,0,0,0,0,0,8370,788784,531816,2347272,0,2352,758,1218,29876,1748184,1891762,2092,0,0,0,849844,1249330,419250,284288,208142,156298,156490,340836,11764,0,4010546,152,630,536,2,1731374,47414,419638,227446,197540,166680,209680,na,na,na,na,na,67920,60104.44,4010546,4010546,4016468,23550,9060,33254,372380,3676242,1209600,100548,0,144,0,3359328.0,0.0,314435.52,0,0,0,0,510,361428,1892796,1279834,122284,15266,4076,48,30,36,4010546,na,5308,716,20556,242490,79650,1643224,1642786,41412,100,0,216,880,3193858,169406,46,72900,0,0,3383194,2268,154,0,0,0,0,0,0,0,0,24046,57338,12416,0,0,123934,21166,362180,71254,0,0,0,0,2364950,1431.4,1534,346134,540860,398182,240608,803924,858244,337402,107222,43666,0,0,0
2503,neg,16,na,112,50,0,0,0,0,0,0,4848,2962,1468,0,0,0,3288,0,0,0,970,2096,6250,4236,13086,1244,0,0,0,0,14,4,0,0,0,0,0,0,0,0,9278,0,1010,1894,1288,388,1326,3372,0,0,0,0,7766,806,108,88,46,62,278,124,0,0,20320,2,10,0,0,3288,162,9944,3082,na,na,na,na,na,na,na,na,12840,16.99,20320,20320,13954,26,60,1902,20080,9278,1209600,366,2,12,0,2250.24,2470.08,3766.08,16,32,0,0,4068,3250,1326,402,232,0,0,0,0,50,20320,na,838,18,26,10,64,978,5972,1308,64,0,44,0,1886,44,0,8,0,0,2762,70,30,0,0,0,2470,0,0,0,0,226,0,0,1210,142,84,30,4520,494,13140,58,0,0,0,119.4,48,7200,1642,240,82,78,24,10,2,0,0,0,0
2504,neg,38614,na,236,192,0,0,0,0,0,0,2050,86338,1548828,659130,31318,1146,1002876,0,0,0,0,0,2157036,1893816,778498,203926,0,0,676,0,140,76,0,0,0,0,0,4278,950098,1132518,241916,0,5796,8456,14672,230290,1782994,286600,2,0,0,0,637568,600762,171980,138002,116878,130604,516480,16536,0,0,2936184,1010,1338,390,14,1002876,24816,617618,158098,356460,272060,na,na,na,na,na,na,143500,38614.54,2936184,2936184,2935684,17177,11702,47890,509080,2328810,1209600,55174,2,72,0,2084215.68,0,242590.08,0,0,0,0,0,6118,612470,1276548,411216,18830,3504,124,42,54,2936184,na,4274,498,16702,147154,84094,917546,1136654,21816,72,0,318,226,347686,165346,0,1024,0,20,2107556,1508,176,0,0,0,0,0,0,0,0,15250,53354,14050,0,0,52262,8156,11990620,1390826,0,0,0,0,294900,1152.52,1216,261808,368376,274866,134550,293106,261788,267072,239736,222014,5494,0,0
2505,neg,12,na,2,0,0,0,0,0,0,0,1074,2890,1046,0,0,0,2014,0,202,0,0,0,15078,13502,6258,180,0,0,0,0,12,8,0,0,0,0,0,0,0,0,5010,0,894,8,20,34,944,3110,0,0,0,0,3594,586,120,260,24,32,50,154,158,32,21354,0,0,4,0,2014,130,4926,1326,na,na,na,na,na,na,na,na,6120,12.46,21354,21354,22484,16,0,2040,21220,5010,1209600,244,2,0,0,1932.48,0,2193.6,0,6,0,0,1044,1636,1442,556,332,0,0,0,4,12,21354,na,890,12,14,10,78,1408,2464,130,4,0,0,8,1582,76,0,0,0,0,2112,46,48,0,0,0,0,0,0,0,0,112,0,0,876,388,68,22,700,70,0,8,0,0,0,97.02,30,3206,1478,164,92,26,20,12,12,0,0,0,0
2506,neg,610894,na,0,na,0,0,0,0,0,0,268146,6555922,25668596,7292544,40084,0,19797538,0,0,na,2218,3532,36666886,33778102,6007514,2339342,0,0,0,0,0,0,0,0,0,0,0,582304,17709998,20881136,651854,0,34550,22480,20796,41544,7425260,32210636,70008,12,6,0,16419984,6188908,3486672,2858866,2761130,3006180,3688944,1382824,31622,162,42680140,5018,4740,1598,930,19797538,328120,3739378,2249478,103780,108400,134280,125340,138240,155380,178600,219660,31840,610893.54,42680140,42680140,42344934,251201,401212,na,280540,39825292,1209600,0,na,na,na,35483309.76,0,4314171.84,na,na,0,0,32304,2683602,16297852,17898596,2587538,257126,63312,4962,na,16206,42680140,na,31192,5868,2385262,1569364,7654484,27134420,1034290,10408,4,0,na,na,na,na,na,na,na,na,na,21284,512,na,na,na,na,na,na,na,na,181044,361054,81798,0,0,1228362,142416,90067800,11090600,0,0,0,0,na,na,na,4433752,6814506,5299326,2830664,9678910,6045776,3074050,1145846,501588,874,0,0
2507,neg,10,0,12,12,0,0,0,0,0,0,2080,1812,2530,0,0,0,2570,0,0,0,8,94,5992,3472,24816,606,0,0,0,0,6,6,0,0,0,0,0,0,0,3742,2680,0,70,46,68,72,1078,188,4900,0,0,0,5322,206,88,238,36,28,378,32,58,36,30848,0,8,2,0,2570,148,22244,2556,na,na,na,na,na,na,na,na,24660,10.55,30848,30848,32076,24,0,2932,30620,6462,1209600,322,0,8,0,2018.88,0.0,3451.2,0,10,0,0,1510,2018,2150,358,386,0,0,0,0,6,30848,0,1026,12,16,8,242,1432,2810,858,18,0,18,14,2234,98,0,0,0,0,2426,64,60,0,0,0,0,0,0,0,0,154,20,2,222,146,38,10,800,86,11774,4,0,0,0,84.66,38,4666,1598,20,6,14,18,32,68,0,0,0,0
2508,neg,13060,na,2130706432,256,0,0,0,0,0,0,7930,382002,522576,141214,2502,0,451662,0,0,0,0,0,925444,767862,394030,126264,0,0,0,0,206,218,0,0,0,0,0,28142,299228,371230,357624,0,14270,4674,10798,65690,747048,213604,128,4,4,4,485878,201700,89958,64498,57972,90262,65956,0,0,0,1319858,0,130,82,18,451662,16690,290110,102964,370320,na,na,na,na,na,na,na,19960,13060.14,1319858,1319858,1159252,5645,1698,8668,105880,1056224,1209600,41358,16,46,0,794044.8,0.0,261788.16,0,0,0,0,0,49878,374574,515872,105316,8110,2250,224,0,6,1319858,na,2122,286,17522,154866,75126,396146,388846,20950,358,2,362,398,735782,26618,0,2692,0,34,810358,830,170,0,0,0,0,0,0,0,0,9502,5716,3490,0,0,29924,7868,2893320,300204,0,0,0,0,0,575.46,636,275414,219952,141836,51248,86192,83422,45398,32990,110140,9632,0,0
2509,neg,203952,na,0,na,0,0,0,0,0,0,55112,2631638,7941236,1723832,12922,0,6315212,0,168,0,0,0,11422114,10418750,1737640,839466,0,0,0,0,0,0,0,0,0,0,0,206666,7726044,2965152,1466878,0,6338,748,1072,2306,21892,12267452,64930,2,0,0,5296656,2202230,1552988,1246798,1000380,937424,128264,0,0,0,13161000,0,1494,236,626,6315212,162668,1209274,524714,185500,202660,182600,156560,141580,125380,185920,145020,118520,203951.18,13161000,13161000,13201622,67968,324898,98050,1046800,12364740,1209600,0,na,na,na,11409511.68,0.0,946205.76,2,2368,0,0,15160,618568,4881824,5563952,1216146,54670,12830,1590,na,0,13161000,na,13370,1608,180762,654122,313266,6328294,4788628,84372,318,0,na,na,na,na,na,na,na,na,na,5208,124,0,0,0,0,0,0,0,0,71918,242418,45086,0,0,507298,65928,28094580,3607128,0,0,0,0,26003720,3472.82,3474,993226,1808814,1722724,1003472,2580986,2349252,1374188,371106,160576,396,0,0
2510,neg,27060,na,0,na,0,0,0,0,0,0,45552,881324,606398,42842,40,0,817514,0,0,0,356,922,1485720,1358200,180788,94614,0,0,0,0,0,0,0,0,0,0,0,7424,458452,1003680,106600,0,3474,996,1726,2028,428318,1139456,158,0,0,0,490450,351142,112542,77826,61160,71130,189122,222686,98,0,1667206,36,284,292,124,817514,17196,101102,79148,135540,1310700,1310700,1310700,1310700,1310700,1310700,1310700,41800,27060.1,1667206,1667206,na,11151,212658,43720,453400,na,1209600,0,na,na,na,1480084.8,0.0,92564.16,na,na,0,0,3236,536116,710330,304688,17410,3800,576,0,na,0,1667206,na,3302,260,27634,43226,69666,1086188,335508,10356,16,0,na,na,na,na,na,na,na,na,na,960,100,0,0,0,0,0,0,0,0,9184,25932,5744,0,0,65806,8558,1436900,222420,0,0,0,0,1008350,na,na,101676,259042,197144,101964,231186,272010,197954,119050,95936,194,0,0
2511,neg,44450,na,1190,1032,0,0,0,0,0,0,1346,43898,2165856,1764310,92598,0,1963490,0,0,0,0,0,3382928,2813124,873122,482218,0,0,0,0,4100,1216,0,0,0,0,0,2958,184102,496676,3384272,0,3318,1324,2206,456432,2941184,663524,20,0,0,0,1875738,901488,348060,246018,237522,447194,11988,0,0,0,4256918,0,184,106,12,1963490,81920,317706,552632,219020,258860,282940,na,na,na,na,na,103420,44450.9,4256918,4256918,4268118,21200,49432,56628,618920,4068008,1209600,181544,0,488,0,3160296.96,29277.12,874532.16,0,0,0,0,0,10688,476622,1932116,1543054,94140,10064,1324,1280,1318,4256918,na,6014,912,3490,553550,480128,2213696,794644,15494,80,0,2036,2838,2927752,54518,230,6516,0,0,3190738,4554,648,0,0,1190,30140,0,0,0,0,38884,44226,7006,0,0,155886,36244,544960,148534,0,0,0,0,5463440,1903.48,2092,965276,1134894,517338,260492,493614,342030,178096,94270,81278,720,0,0
2512,neg,96,na,12,4,0,0,0,0,0,0,186,6058,24850,0,0,0,11582,0,92,0,0,0,54050,45854,143786,1408,0,0,0,0,6,24,0,0,0,0,0,0,0,6978,24116,0,1428,276,348,474,1584,26984,0,0,0,0,26022,3542,468,316,66,50,242,328,60,0,197918,6,6,48,2,11582,678,135520,8202,na,na,na,na,na,na,na,na,143200,95.77,197918,197918,196856,63,730,19282,197120,31094,1209600,870,0,8,0,9289.92,9423.36,11116.8,49152,na,0,0,0,3652,20056,6710,622,54,0,0,2,42,197918,na,1498,86,140,506,3758,11636,11188,2062,220,0,10,24,8776,2114,0,0,0,0,10666,206,68,0,0,150,15434,0,0,0,0,640,0,0,6620,1564,442,88,480,894,195184,124,0,0,0,0,0,22428,4688,946,150,382,306,608,1562,0,24,0,0
2513,neg,79406,na,2130706432,1204,0,0,0,0,0,0,1704,619508,2806260,1305426,25438,358,2016086,0,0,0,0,0,4509938,4105426,468266,311998,0,0,0,0,1094,416,0,0,0,0,0,80786,2065938,2492880,119090,0,2812,1756,3478,6120,116650,4624572,3306,0,0,0,1216196,1152264,572688,440552,367098,348440,644410,17046,0,0,4979128,0,2696,2014,40,2016086,44112,267096,199786,104740,94080,105240,147040,na,na,na,na,7140,79405.29,4979128,4979128,5018018,26872,20832,9026,128920,4758694,1209600,167858,2,84,0,4423985.28,0,329721.6,32,1300,0,0,0,46718,1081994,2154242,1326982,124940,20988,2830,94,150,4979128,na,7266,1118,32302,292272,233046,3525408,658782,8500,0,0,1704,862,4385772,966576,0,28420,0,26,4468434,4996,238,0,0,0,0,0,0,0,0,25054,53188,16370,0,0,143954,21474,8861420,985332,0,0,0,0,34200,1880.3,2258,362572,906872,575508,272946,628196,673568,619316,393410,313834,12472,0,0
2514,neg,39956,na,574,496,0,0,0,0,0,0,5614,97734,1612028,751936,62214,1492,1286614,5842,0,0,0,0,1973726,1497764,694816,411434,0,0,0,0,1856,258,0,0,0,0,0,0,983814,1545806,1398,0,3526,834,2006,361578,1803142,359874,58,0,0,0,902242,593540,237052,166568,115744,86536,91140,338094,102,0,2669122,188,220,102,2,1286614,58264,307120,385334,303820,340760,na,na,na,na,na,na,43860,39956.0,2669122,2669122,2671122,17212,32568,19430,243160,2531018,1209600,79812,0,72,0,2267332.8,0,260070.72,0,0,0,0,0,56430,493496,1338350,593694,40360,7986,702,100,106,2669122,na,6318,730,60092,143736,132366,1820890,355806,10992,88,0,694,692,2225842,154816,0,46,0,0,2284110,1838,220,0,0,0,0,0,0,0,0,39428,19878,5040,0,0,104464,17752,58400,8326,0,0,0,0,5089520,1231.04,1370,277348,479686,349390,134740,269490,395970,273860,238886,111474,174,0,0
2515,neg,1358,na,2130706442,68,0,0,0,0,0,0,158,6140,61080,35350,0,0,40108,0,0,0,0,0,103916,94286,24118,5056,0,0,0,0,160,22,0,0,0,0,0,0,34252,65924,2552,0,154,80,78,80,1072,101254,10,0,0,0,53732,41754,6136,790,202,48,36,30,0,0,128102,4,88,10,0,40108,1038,17228,6856,na,na,na,na,na,na,na,na,23740,1358.8,128102,128102,129850,296,108,12516,127500,102728,1209600,3150,2,14,0,88431.36,0.0,14151.36,0,34,0,0,0,2794,34016,57510,7772,538,98,0,0,4,128102,na,264,36,80,4886,6280,42532,45926,2522,202,0,98,46,88332,19326,0,2,0,14,89532,146,28,0,0,0,0,0,0,0,0,720,542,180,0,0,1876,362,598860,59890,29088,34,0,0,358810,94.16,98,15392,18690,21426,13868,14240,19050,48,12,2,0,0,0
2516,neg,40344,na,752,578,0,0,0,0,0,0,1386,157320,1481996,650342,26548,0,1228368,0,0,0,0,0,2041864,1759560,390176,202290,0,0,0,0,2462,566,0,0,0,0,0,112,371548,1945932,0,0,5050,2468,2116,28766,1654252,624934,6,0,0,0,706842,651256,192630,153010,128694,108622,109902,266550,86,0,2432878,34,360,574,2,1228368,35790,151608,236508,203840,177300,na,na,na,na,na,na,880,40344.02,2432878,2432878,2407124,15568,17112,115778,5080,2317592,1209600,59492,0,132,0,2017728.0,0.0,297338.88,0,0,0,0,0,32210,706186,1177480,363482,31596,6556,82,0,4,2432878,na,5808,788,8740,170846,98232,981144,1028730,23018,286,0,942,1628,1642318,84574,96,358,0,0,2034696,2410,140,0,0,0,0,0,0,0,0,20878,40586,9468,0,0,96710,15840,688940,142252,8258,1364,0,0,513050,1341.48,1790,318502,329812,184114,89686,190032,218640,219818,225578,530618,10792,0,0
2517,neg,46212,na,2130706440,628,0,0,0,0,0,0,5018,696798,1605512,350918,25804,284,1379852,0,0,0,0,0,2333944,1982030,436650,313360,0,0,0,0,274,528,0,0,0,0,0,31638,1180626,410154,1061916,0,2346,244,354,598,7248,2493742,179802,0,0,0,629800,759056,286072,206312,150198,135002,421310,96584,0,0,2771014,50,102,466,6,1379852,44000,182920,251516,200820,185560,na,na,na,na,na,na,46080,46212.54,2771014,2771014,2767202,19253,29322,31844,347440,2684334,1209600,80942,2,30,0,2332356.48,0.0,348909.12,2,126,0,0,0,187138,1371676,952802,162850,8306,1482,80,12068,12076,2771014,na,4198,360,37624,197426,103550,1206376,1118042,16500,258,0,610,874,535228,11132,0,40906,0,76,2343732,1704,284,0,0,0,0,0,0,0,0,25246,47300,16492,0,0,82134,14158,12471680,1458006,0,0,0,0,6212590,692.16,830,371166,327178,265410,127318,254328,235168,315420,306474,481236,636,0,0
2518,neg,1540,na,28,24,0,0,0,0,1048,40594,47816,17200,7248,0,0,0,35760,0,0,0,23634,31472,74426,76358,48218,9256,4,0,0,0,132,22,0,0,0,0,0,0,0,4250,109656,0,1240,186,308,406,5454,106312,0,0,0,0,40956,30882,31990,6622,1808,580,368,624,56,20,146380,18,40,130,0,35760,1392,20454,26826,na,na,na,na,na,na,na,na,46960,1539.86,146380,146380,141830,478,0,13806,145280,113906,1209600,2250,0,32,0,77763.84,8809.92,26176.32,na,na,0,40894,38408,24004,8976,1526,98,0,0,0,12,16,146380,na,1222,42,3446,3790,9872,95408,126,0,0,0,40,26,79062,27384,0,384,0,0,81302,196,136,570,10274,0,0,0,0,0,0,1548,324,60,0,0,1702,324,640,64,0,0,0,0,539880,na,na,37362,10050,5146,2254,7096,13034,24274,14664,26,0,0,0
2519,neg,30184,na,2130706434,566,0,0,0,0,0,0,3150,435702,1080582,496112,57930,5934,964958,0,0,0,0,0,1852498,1606184,335642,208458,0,0,1454,0,3056,456,0,0,0,0,0,59162,1154174,350770,515304,0,1644,1232,1762,1956,22710,2032000,18106,0,0,0,582258,545820,159118,113732,83562,70948,91354,421906,10712,0,2188554,130,170,874,10,964958,28266,160002,175032,184460,na,na,na,na,na,na,na,146980,30184.07,2188554,2188554,2193446,15947,8952,95072,974200,2079410,1209600,66052,2,84,0,1722768.96,32429.76,322065.6,0,334,0,0,0,137762,657896,948502,310608,20060,3978,604,1026,1040,2188554,na,3360,472,31456,126850,162076,1246716,494724,13698,58,0,910,1346,1335456,66150,0,3866,0,0,1738418,2074,304,0,0,60,32446,0,0,0,0,17666,25876,9266,0,0,36392,7470,6909180,816774,1071178,3002,0,0,906280,855.72,998,371022,410236,221082,102400,202864,244050,216988,154004,149804,6960,0,0
2520,pos,734240,na,na,na,na,na,0,0,6054,460364,6098106,26769136,26704024,2485104,120246,6928,24610306,214324,24,na,267710,536322,48303344,40890458,14688736,7382580,na,0,49796,0,na,na,5402886,6943530,2877750,3825936,1748030,1843012,2661306,14685016,22662492,0,57880,47754,86246,494370,29886468,32059644,17594,2,0,0,29421844,12428878,6260534,4329622,3532284,3037138,2966532,669568,3558,0,63268776,na,na,na,na,24610306,767550,5259514,9397160,359380,320220,277180,349560,346720,384100,413100,305680,146960,734239.88,63268776,63268776,63313236,315843,na,na,252600,62649978,1209600,na,na,na,na,51405329.28,0.0,11215247.04,85504,na,0,59268,759788,11866326,34717854,13597282,1401496,219318,27694,932,na,na,63268776,na,55268,11560,4746696,2973708,8773364,40542438,5475424,71498,2,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,469548,na,na,na,na,na,na,na,na,na,na,na,na,na,1.02,0,11543342,16783326,11369446,4791890,12888694,3776780,947682,303710,243826,1264,na,na
2521,neg,53892,na,2130706432,372,0,0,0,0,0,70,120816,1232628,1853820,283810,7900,172,1520788,6868,0,0,1624,3120,3112546,2694920,540162,368012,0,0,0,0,270,180,0,0,0,0,0,90826,1282602,1560772,565016,0,3658,1270,2760,56702,2488510,945532,784,0,0,0,816706,1122282,324960,242178,199924,176488,211926,395066,9686,0,3654776,198,1566,134,14,1520788,38834,274470,260956,182500,165040,178860,na,na,na,na,na,6920,53892.44,3654776,3654776,3626842,24081,17912,119584,19380,3499216,1209600,124304,2,94,0,3063698.88,0.0,432069.12,0,0,0,0,20326,441786,1453758,1420384,148220,11588,3062,92,0,16,3654776,na,5146,496,6028,220156,95484,1781362,1356246,34118,180,0,598,514,2911244,85688,0,119390,0,40,3085880,1722,314,0,0,0,0,0,0,0,0,23002,61454,20838,6952042,1551166,90230,15574,11351920,1287988,271990,2298,0,0,14747340,1189.86,1206,452328,605404,520482,267224,505860,418072,271240,173974,283382,1250,0,0
2522,neg,81784,na,166,144,0,0,0,0,0,0,36286,1594424,2184986,1087862,59062,1484,2035484,0,0,0,0,0,4487344,3954240,724158,446708,0,0,0,0,260,44,0,0,0,0,0,125228,3042392,1425518,370966,0,2944,1738,2262,61084,3071890,1823382,804,0,0,0,1439718,1246984,636712,563768,467300,350758,247578,11286,0,0,5212360,12,68,96,22,2035484,48846,440608,278740,167940,147260,160460,196280,na,na,na,na,43200,81783.78,5212360,5212360,5213902,30232,0,31398,363080,4964104,1209600,138172,2,64,0,4556649.6,0.0,404146.56,0,0,0,0,136,511458,1917258,1802338,679056,43104,9902,852,2,8,5212360,na,6592,868,54928,192040,104410,2889256,1662340,53476,194,0,274,136,4619468,9020,0,28,0,0,4621204,2422,156,0,0,0,0,0,0,0,0,29968,53512,32356,0,0,62362,14936,18437140,1850238,0,0,0,0,2085620,1698.42,1830,436774,755698,770662,414728,815548,661762,513862,309558,279730,5782,0,0
2523,neg,40092,na,220,214,0,0,0,0,0,0,1710,302154,1466456,435394,19866,774,1072430,7166,0,0,0,0,1780398,1320620,507288,422784,0,0,360,0,510,242,0,0,0,0,0,68738,2105536,52078,2,0,1736,1230,1126,123712,1661782,435508,1260,0,0,0,530586,539338,158476,125024,105926,99290,164124,503590,0,0,2287974,2,6,22,8,1072430,43564,234564,271536,287900,na,na,na,na,na,na,na,216040,40091.31,2287974,2287974,2286588,19515,1552,104698,1074800,2226354,1209600,76692,2,28,0,1986098.88,0.0,238170.24,0,0,0,0,0,7468,564092,1128020,486278,35394,4572,530,1188,1212,2287974,na,2704,434,28366,135636,78474,1208248,761638,10686,168,0,356,608,1955840,36,0,15902,0,46,1997070,1118,278,0,0,0,0,0,0,0,0,25514,34510,7804,0,0,101906,18126,28760,7648,0,0,0,0,91320,910.68,790,253608,291148,221986,109400,214022,179024,205840,210750,526650,13926,0,0
2524,neg,39672,na,2130706434,1500,0,0,0,0,0,0,23566,1826818,2037554,559326,85792,2666,1785286,972,0,0,0,0,3320070,2293108,1374832,941884,0,0,470,0,2244,732,0,0,0,0,0,0,3169226,1365346,1150,0,23272,61840,120106,442528,2816566,1071344,66,0,0,0,2414140,994328,308526,186132,122280,93030,108172,307910,1204,0,4695534,820,106,3732,38,1785286,78776,346360,1024554,342300,364920,369160,na,na,na,na,na,290580,39671.89,4695534,4695534,4684854,19983,668,99970,1058820,4535722,1209600,231164,2,164,0,3074979.84,64503.36,1391455.68,0,0,0,0,0,505216,1985672,1756558,259156,24728,4248,144,658,684,4695534,na,6656,750,98242,1230266,216872,2050934,911982,19928,90,2,2546,2592,2988860,381998,0,55570,0,64,3111728,5692,476,0,0,1280,66332,0,0,0,0,44592,25368,11076,0,0,170088,35622,9046640,944556,0,0,0,0,0,1501.24,1638,1528556,1379148,486760,204652,320600,188082,141312,124542,147868,14202,0,0
2525,neg,12440,na,104,70,0,0,0,0,0,0,648,190528,564762,82954,114,0,440936,0,0,0,0,0,808988,727604,135548,52088,0,0,0,0,286,90,0,0,0,0,0,61270,517966,121730,138036,0,784,222,408,11810,692340,133424,14,0,0,0,338432,189734,108122,91620,80752,30102,238,0,0,0,944836,0,462,84,0,440936,10948,79302,55720,na,na,na,na,na,na,na,na,132840,12440.18,944836,944836,946800,3263,3188,92748,941220,839020,1209600,33580,0,30,0,755799.36,0.0,82014.72,0,0,0,0,0,21370,389422,336278,81432,8590,1852,56,136,140,944836,na,2006,196,764,53144,37320,549852,193488,2230,0,0,194,350,744240,41602,12,19870,0,0,764202,786,232,0,0,0,0,0,0,0,0,5988,14476,2412,0,0,29202,7204,16020,5436,0,0,0,0,554260,499.3,612,90492,186644,131650,64184,113066,114166,52974,34464,50326,1036,0,0
2526,neg,2068,na,106,92,0,0,0,0,0,0,76152,61332,2082,0,0,0,55402,0,0,0,6826,10704,149834,140138,49640,8254,0,0,0,0,46,94,0,0,0,0,0,0,0,17006,122560,0,242,188,304,448,4308,134076,0,0,0,0,41502,59964,27426,5452,2546,1008,474,968,166,60,206386,50,40,90,0,55402,1514,33630,15914,na,na,na,na,na,na,na,na,48820,2067.26,206386,206386,205654,619,0,20110,205480,139566,1209600,4476,4,12,0,108297.6,0.0,29930.88,0,46,0,0,47386,85374,5966,756,84,0,0,0,4,8,206386,na,1364,34,6100,1806,12354,114380,3528,0,0,0,72,136,110456,44154,0,18,0,0,111254,432,348,0,0,0,0,0,0,0,0,1116,18,12,45898,12118,3206,640,637840,64314,49476,192,0,0,0,136.54,164,32470,18290,9284,3796,12232,14168,10740,38464,122,0,0,0
